model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gpt-4.1-mini,openai,0.75,reason_first,15,5891,1964,8192,0.8,1.0,8196,1024,16685.25604200022,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,16,5891,1964,8192,0.8,1.0,8196,1024,15832.44249999916,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,17,5891,1964,8192,0.8,1.0,8196,1024,18700.702957999965,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,18,5891,1964,8192,0.8,1.0,8196,1024,18373.025457999574,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.75,reason_first,19,5891,1964,8192,0.8,1.0,8196,1024,22902.45720800067,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.9,coord_first,0,7069,786,8192,0.8,1.0,8186,1024,13418.540584000084,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.9,coord_first,1,7069,786,8192,0.7,0.875,8186,1024,14365.807542000084,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.9,coord_first,2,7069,786,8192,0.8,1.0,8186,1024,18521.91400000015,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.9,coord_first,3,7069,786,8192,0.8,1.0,8186,1024,21779.54466699998,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.9,coord_first,4,7069,786,8192,0.8,1.0,8186,982,12671.583249999912,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.9,coord_first,5,7069,786,8192,0.8,0.875,8186,1024,15849.502167000082,0,1,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.9,coord_first,6,7069,786,8192,0.7,0.875,8186,1024,16393.12520800013,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.9,coord_first,7,7069,786,8192,0.8,1.0,8186,1024,58016.756083000015,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.9,coord_first,8,7069,786,8192,0.8,1.0,8186,1024,20793.930167000326,0,0,1,1,1,1,1,1,1,1
